04007,53272,"04013,04025,04005,04017,04009,04021"
04009,38533,"04007,04017,04011,04001,04003,04019,04021"
04015,213267,"04012,04025,04005"
04025,236209,"04013,04012,04007,04015,04005"
04012,16557,"04013,04025,04015,04027"
04023,47669,"04003,04019"
04001,66021,"04017,04009,04011"
04027,203881,"04013,04012,04019"
04021,425264,"04013,04007,04009,04019"
04017,106717,"04007,04005,04009,04001"
04011,9563,"04009,04001,04003"
04013,4420568,"04012,04007,04025,04019,04027,04021"
04019,1043433,"04013,04009,04003,04023,04027,04021"
04003,125447,"04009,04011,04023,04019"
04005,145101,"04007,04025,04015,04017"
