28031,18340,"28073,28035,28067,28065,28129,28127"
28115,31184,"28081,28145,28017,28071,28013"
28163,26743,"28053,28051,28089,28055,28125,28049,28149"
28137,28064,"28093,28071,28143,28033,28107"
28077,12016,"28091,28065,28127,28085,28029,28147"
28007,17889,"28051,28015,28019,28097,28079,28089,28159"
28117,25008,"28081,28141,28057,28003,28145,28139"
28113,40324,"28085,28005,28147"
28029,28368,"28127,28063,28021,28085,28049,28077"
28013,13266,"28115,28017,28071,28043,28161,28155"
28041,13530,"28039,28111,28153"
28005,12720,"28037,28085,28157,28113"
28045,46053,"28109,28047"
28129,14209,"28067,28061,28031,28127,28121,28123"
28021,9135,"28063,28029,28049,28149"
28153,19779,"28041,28111,28067,28061,28023"
28159,17714,"28019,28105,28007,28099,28069,28103"
28053,7785,"28051,28151,28083,28133,28163,28125"
28103,10285,"28087,28105,28069,28159"
28083,28339,"28043,28135,28053,28051,28015,28133"
28027,21390,"28143,28119,28135,28133,28011"
28047,208621,"28059,28045,28131"
28059,143252,"28039,28047,28131"
28107,33208,"28071,28143,28119,28137,28135,28161"
28093,33752,"28145,28071,28009,28033,28137"
28043,21629,"28013,28135,28161,28015,28083,28155,28097"
28141,18850,"28117,28057,28003"
28119,6176,"28027,28143,28107,28135"
28157,8587,"28001,28037,28005"
28079,21275,"28007,28089,28099,28101,28123"
28025,18636,"28095,28017,28087,28155,28105"
28037,7675,"28001,28063,28085,28157,28005"
28099,29087,"28079,28069,28159,28101"
28081,83343,"28117,28057,28095,28115,28145,28017"
28133,25971,"28027,28135,28053,28151,28083,28011"
28063,7260,"28001,28021,28037,28085,28029"
28001,29538,"28063,28037,28157"
28057,23863,"28081,28117,28141,28095"
28049,227742,"28089,28163,28121,28021,28029,28149"
28033,185314,"28093,28143,28137"
28067,67246,"28035,28111,28153,28061,28031,28129"
28075,72984,"28069,28101,28023"
28147,13884,"28091,28085,28077,28113"
28065,11321,"28091,28073,28031,28127,28077"
28155,9926,"28017,28013,28043,28025,28019,28105,28097"
28089,109145,"28079,28007,28163,28121,28123,28049"
28061,16367,"28153,28067,28101,28023,28129"
28017,17106,"28081,28095,28115,28013,28155,28025"
28145,27777,"28081,28117,28115,28139,28093,28071,28009"
28069,8988,"28075,28099,28159,28103"
28151,44922,"28053,28133,28011,28055,28125"
28055,1338,"28151,28163,28125,28149"
28009,7646,"28145,28139,28093"
28087,58879,"28095,28025,28105,28103"
28073,64222,"28091,28109,28035,28065,28031"
28003,34740,"28117,28141,28139"
28071,55813,"28115,28145,28093,28013,28107,28137,28161"
28015,9998,"28043,28051,28083,28097,28007"
28085,34907,"28063,28037,28029,28077,28005,28113,28147"
28143,9782,"28027,28119,28033,28107,28137"
28097,9822,"28043,28015,28155,28019,28007"
28019,8246,"28155,28105,28097,28007,28159"
28139,21815,"28117,28003,28145,28009"
28109,56145,"28091,28045,28073,28035,28131"
28111,11511,"28039,28041,28035,28131,28153,28067"
28011,30985,"28027,28151,28133"
28149,44722,"28055,28163,28021,28049"
28101,21291,"28079,28061,28075,28099,28123"
28135,12715,"28027,28119,28107,28043,28161,28083,28133"
28125,3800,"28053,28151,28055,28163"
28035,78158,"28109,28073,28131,28111,28067,28031"
28161,12481,"28071,28013,28107,28043,28135"
28023,15615,"28153,28061,28075"
28127,25949,"28065,28031,28129,28121,28029,28077"
28131,18333,"28039,28059,28109,28035,28047,28111"
28121,157031,"28089,28129,28127,28123,28049"
28091,24441,"28109,28073,28065,28077,28147"
28039,24350,"28059,28041,28131,28111"
28095,34180,"28081,28057,28017,28087,28025"
28123,27990,"28079,28089,28101,28129,28121"
28051,17000,"28053,28015,28083,28007,28163"
28105,51788,"28087,28155,28025,28019,28159,28103"
